Numero,Cliente,Saldo
21900,4527,2081
21901,85080,38226
21902,75137,37796
21903,78851,70198
21904,74315,86463
21905,2325,97380
21906,8917,72691
21907,92218,76584
21908,53935,45913
21909,74769,19471
21910,68856,9475
21911,64040,59887
21912,66411,99432
21913,5820,57244
21914,86581,22470
21915,43042,84349
21916,72683,39031
21917,70940,32668
21918,75649,45677
21919,34766,27000
21920,15085,82386
21921,8236,27623
21922,18047,49740
21923,58515,85341
21924,82276,69981
21925,20277,95883
21926,57245,34156
21927,44831,25310
21928,32807,10616
21929,8543,18588
21930,52415,60724
21931,48251,16850
21932,78949,52765
21933,2425,86908
21934,20089,19637
21935,42335,43451
21936,72569,88638
21937,45399,46593
21938,97515,34836
21939,30144,15066
21940,11040,87747
21941,31986,94429
21942,10177,68450
21943,52507,68692
21944,88366,80066
21945,54994,98313
21946,9996,58700
21947,95235,76750
21948,96803,76848
21949,33308,23153
21950,83540,58406
21951,11690,58767
21952,44445,14628
21953,83498,41161
21954,61757,96435
21955,5348,5800
21956,80264,36926
21957,41105,58434
21958,40151,2411
21959,73362,83850
21960,19097,22295
21961,86604,53031
21962,602,65439
21963,3814,40554
21964,96696,24178
21965,56797,7660
21966,93510,53091
21967,75955,12725
21968,9890,96363
21969,95716,7718
21970,14328,68368
21971,27429,56561
21972,18823,23798
21973,52081,14352
21974,4252,38340
21975,15797,34985
21976,36885,2850
21977,23639,40283
21978,86148,6166
21979,38071,79919
21980,5349,55883
21981,59296,57527
21982,50100,88476
21983,5140,66096
21984,22031,7035
21985,87035,55101
21986,33031,93017
21987,69195,69146
21988,51267,58594
21989,81368,69124
21990,101052,73274
21991,84135,81486
21992,28733,78525
21993,36749,79455
21994,98200,39437
21995,56079,29045
21996,17209,960
21997,74050,28237
21998,55629,64541
21999,57533,12180
22000,91243,44330
22001,22668,31942
22002,97065,63524
22003,53097,14333
22004,4739,36529
22005,44196,76965
22006,66249,39420
22007,14403,25832
22008,96357,70729
22009,64218,20324
22010,39834,48156
22011,10288,35656
22012,83887,95266
22013,8410,72671
22014,34997,60720
22015,96449,69792
22016,98561,2151
22017,37959,74140
22018,63053,24392
22019,82468,41701
22020,70679,8556
22021,30929,22690
22022,27238,55170
22023,52456,78516
22024,17996,75959
22025,80761,23958
22026,83972,49923
22027,46616,44167
22028,2548,79489
22029,36784,89398
22030,33502,10327
22031,79045,60572
22032,90962,96750
22033,88022,26748
22034,42689,72369
22035,98995,9361
22036,28965,66246
22037,20611,31193
22038,47943,21190
22039,44757,20182
22040,69317,33245
22041,21322,80376
22042,101140,58894
22043,36564,44363
22044,2984,72229
22045,50474,69060
22046,35803,36493
22047,58258,19749
22048,68213,19844
22049,44310,74888
22050,53930,5496
22051,40293,70446
22052,12345,35697
22053,599,22283
22054,57717,41014
22055,36749,26913
22056,32156,70610
22057,2483,77546
22058,90190,52315
22059,23026,5833
22060,67302,92483
22061,3852,79693
22062,6932,95357
22063,69913,30515
22064,90908,88702
22065,31009,597
22066,92841,13339
22067,31929,6283
22068,55238,72849
22069,21458,61680
22070,57301,74330
22071,67385,99714
22072,1369,61897
22073,71521,8027
22074,72470,20986
22075,22367,74903
22076,50276,98956
22077,24951,20172
22078,92502,13918
22079,65719,40145
22080,22031,54989
22081,51869,46177
22082,12490,66115
22083,51598,45435
22084,22870,43265
22085,45810,59310
22086,95161,80959
22087,95246,20757
22088,81402,90871
22089,44367,57500
22090,58148,88660
22091,69630,38606
22092,28908,51020
22093,43472,15532
22094,48088,5081
22095,69765,44795
22096,36580,98926
22097,87206,66191
22098,69338,52946
22099,72774,29017
22100,37341,97193
22101,49587,56316
22102,26980,59904
22103,28735,39279
22104,20695,90482
22105,18439,15843
22106,53211,29986
22107,9011,56188
22108,81369,21992
22109,41057,4075
22110,97840,41952
22111,44280,68280
22112,74208,51325
22113,84929,62796
22114,66797,17165
22115,13665,4381
22116,13956,72526
22117,55972,33931
22118,9602,13635
22119,42708,27619
22120,66899,42252
22121,4154,19463
22122,17079,69494
22123,9968,26170
22124,20884,66264
22125,9955,94470
22126,44330,87108
22127,49398,32809
22128,16240,16844
22129,940,49818
22130,100131,152
22131,55993,40809
22132,72657,50011
22133,69533,32061
22134,71795,82266
22135,86985,71306
22136,51514,68414
22137,18347,46555
22138,7207,86012
22139,68375,39053
22140,84280,93998
22141,101216,81150
22142,16224,71797
22143,59219,46393
22144,34690,88609
22145,66786,39982
22146,15736,48893
22147,20946,87277
22148,28286,45599
22149,41763,88218
22150,80341,21460
22151,72590,90910
22152,67074,63019
22153,5912,5277
22154,98841,74717
22155,53595,80732
22156,42097,54350
22157,95372,80105
22158,83753,97892
22159,68954,89124
22160,27372,31744
22161,6140,94926
22162,33641,21462
22163,1063,21375
22164,30923,11232
22165,20886,37886
22166,65424,27166
22167,45992,78205
22168,98635,86259
22169,60512,49964
22170,8028,85797
22171,35544,10277
22172,54068,29832
22173,67401,20155
22174,61827,46596
22175,14753,6864
22176,49644,78969
22177,40125,25137
22178,69595,4886
22179,81318,43351
22180,97888,97862
22181,82549,5404
22182,93519,82482
22183,30987,74029
22184,28027,51655
22185,70066,52669
22186,75038,46067
22187,12079,2134
22188,59505,94835
22189,41144,35315
22190,33253,90765
22191,84857,14948
22192,32802,35537
22193,91865,5328
22194,48903,60608
22195,51576,64009
22196,54819,33058
22197,74078,92360
22198,96590,61588
22199,17774,9610
22200,4984,1191
22201,66028,31904
22202,65329,81573
22203,19828,53574
22204,87637,53675
22205,31962,72294
22206,62552,85165
22207,48519,28746
22208,36074,42557
22209,12025,38749
22210,1804,63148
22211,29552,26876
22212,80868,63829
22213,85423,37492
22214,28871,89637
22215,100369,29802
22216,75244,29606
22217,35544,53423
22218,28065,93253
22219,74381,44718
22220,75894,73981
22221,73444,43361
22222,42185,80851
22223,72201,53760
22224,80289,65538
22225,72168,80361
22226,32381,95601
22227,30348,80654
22228,42120,60007
22229,40778,91998
22230,5516,90892
22231,72803,1161
22232,91351,25985
22233,59480,32348
22234,76055,48201
22235,77038,16381
22236,65443,72656
22237,41801,77088
22238,66178,53197
22239,44525,27295
22240,5155,78063
22241,2297,63311
22242,67042,75836
22243,9430,24645
22244,24887,87852
22245,13562,47399
22246,16494,96330
22247,51876,24192
22248,73807,46471
22249,101248,9892
22250,91622,84089
22251,68902,7887
22252,79641,15448
22253,91812,49683
22254,82189,48400
22255,16533,2365
22256,39034,29026
22257,74282,86482
22258,50336,6186
22259,21342,33482
22260,74536,84693
22261,4111,39367
22262,99854,98944
22263,55868,64854
22264,6238,74492
22265,46783,6413
22266,72399,7001
22267,62773,37091
22268,63288,97991
22269,83863,59884
22270,27406,2760
22271,63165,63155
22272,37343,30812
22273,46652,30773
22274,65992,76396
22275,77031,45850
22276,57644,14226
22277,96557,73758
22278,101414,18914
22279,17802,43499
22280,71520,93145
22281,84840,77203
22282,96759,87965
22283,87409,44968
22284,1711,88021
22285,27331,67801
22286,36601,25561
22287,45781,22958
22288,58746,36679
22289,58648,87311
22290,17175,25849
22291,22412,95100
22292,38150,52842
22293,71193,14706
22294,18113,57071
22295,101299,81966
22296,60717,87720
22297,44725,7082
22298,46366,74144
22299,76627,72079
22300,38481,53705
22301,10897,16859
22302,26363,3971
22303,89646,33601
22304,39690,76208
22305,37475,65667
22306,23849,64592
22307,7004,51722
22308,41869,76169
22309,32583,33834
22310,16798,62077
22311,80823,40365
22312,98413,11078
22313,69985,90699
22314,76803,44398
22315,72074,23372
22316,51007,47954
22317,37040,36010
22318,77725,47723
22319,12899,71077
22320,92241,3727
22321,97360,33136
22322,49482,12156
22323,13631,67478
22324,72758,13256
22325,9729,80063
22326,53911,72075
22327,47524,70203
22328,16300,14300
22329,51474,902
22330,6841,54298
22331,90717,77842
22332,30658,83242
22333,82819,36501
22334,81242,77139
22335,52514,88581
22336,74850,21808
22337,17388,97895
22338,11862,42620
22339,5838,85809
22340,55368,50732
22341,51547,91758
22342,6625,99347
22343,40057,47075
22344,7187,82905
22345,691,46509
22346,22146,87804
22347,18348,90866
22348,7324,92717
22349,83567,70614
22350,35307,48451
22351,41089,84765
22352,46819,23080
22353,39196,85654
22354,6464,79521
22355,53523,9472
22356,81256,66118
22357,99576,638
22358,44851,56447
22359,6326,96401
22360,8820,49468
22361,95873,88189
22362,44796,58598
22363,5686,38862
22364,83440,37219
22365,81065,60998
22366,37235,92999
22367,85070,77028
22368,95977,58776
22369,2311,55191
22370,68107,75848
22371,41158,76083
22372,54468,39490
22373,40843,11248
22374,2949,68275
22375,71303,57199
22376,96916,44324
22377,63050,21
22378,37145,18230
22379,5765,58507
22380,13380,54958
22381,81229,58681
22382,20544,44604
22383,77259,91319
22384,91172,83929
22385,93624,830
22386,2749,40275
22387,20566,85887
22388,56042,97737
22389,31632,43412
22390,17195,61109
22391,32480,99504
22392,60862,93114
22393,27369,41561
22394,86876,32777
22395,73786,79616
22396,8417,24205
22397,22801,79858
22398,17580,62461
22399,55374,86432
22400,26466,7630
22401,95800,53603
22402,88242,63710
22403,43144,60553
22404,16271,49117
22405,24680,57428
22406,58052,42776
22407,72861,73571
22408,4557,17635
22409,97321,63463
22410,33354,76631
22411,67691,21493
22412,1456,29952
22413,47634,59986
22414,90796,26573
22415,63244,46164
22416,19565,36951
22417,42273,54129
22418,11857,17918
22419,57663,18188
22420,90850,75154
22421,21222,2501
22422,18803,79782
22423,36577,7244
22424,58875,5597
22425,95154,55041
22426,47380,19563
22427,26198,63351
22428,91072,19314
22429,90846,15329
22430,17458,36708
22431,36089,96516
22432,72878,85640
22433,66363,93282
22434,3916,53864
22435,76419,69062
22436,23214,49033
22437,13677,72698
22438,95299,66830
22439,80180,24725
22440,25491,85167
22441,68769,48316
22442,58320,6314
22443,14065,71168
22444,34691,92644
22445,77819,21671
22446,3294,63791
22447,28550,78491
22448,53019,82819
22449,3254,10380
22450,98198,76717
22451,73209,81431
22452,71365,82202
22453,9435,89317
22454,4397,66087
22455,29217,7764
22456,19027,19505
22457,6825,90408
22458,85490,58259
22459,13524,73934
22460,45679,24468
22461,61138,67610
22462,28934,98171
22463,54218,65156
22464,49324,43917
22465,30805,92129
22466,61583,51973
22467,100755,3691
22468,31697,41135
22469,39145,13126
22470,94210,64865
22471,11954,16680
22472,4964,33037
22473,69252,63149
22474,67378,87892
22475,10821,2822
22476,12038,73470
22477,32525,91118
22478,51811,33635
22479,41195,97683
22480,12474,71700
22481,46859,43299
22482,97444,40479
22483,65747,67975
22484,37426,65252
22485,19439,80005
22486,66523,37947
22487,93791,3131
22488,85212,41847
22489,92040,78908
22490,75431,75118
22491,19792,89662
22492,33270,18115
22493,39735,33315
22494,30841,45373
22495,2656,7469
22496,75888,69656
22497,71362,65764
22498,67037,87893
22499,90164,39526
22500,44919,15615
22501,10238,42472
22502,31429,1977
22503,80285,2330
22504,36070,19489
22505,11184,85267
22506,42038,35020
22507,81659,34262
22508,1611,45313
22509,69011,77244
22510,87902,29772
22511,80205,22414
22512,53560,99655
22513,50934,22160
22514,38794,22450
22515,73300,65297
22516,12832,48857
22517,58208,63100
22518,81576,58244
22519,95163,64765
22520,13391,25178
22521,21799,62551
22522,18310,96497
22523,26424,46537
22524,71413,97642
22525,64377,16782
22526,32916,85631
22527,14106,43790
22528,38678,56757
22529,60285,12668
22530,39100,99442
22531,93935,41041
22532,71620,59273
22533,87487,71572
22534,62414,21858
22535,100041,71201
22536,43657,56682
22537,87549,87414
22538,38326,86753
22539,55109,9908
22540,19189,44950
22541,26514,43796
22542,83081,27421
22543,16329,23557
22544,29518,72122
22545,40067,46817
22546,89059,24543
22547,8965,28137
22548,47489,29391
22549,15283,266
22550,23752,66482
22551,24286,26819
22552,31978,83992
22553,82929,68986
22554,68217,32201
22555,79485,39176
22556,29428,45664
22557,71431,3159
22558,12902,95578
22559,78271,80258
22560,85601,30070
22561,42374,39685
22562,9899,48964
22563,68377,4695
22564,98926,10149
22565,56733,81326
22566,86873,48136
22567,18506,15846
22568,30968,94123
22569,94657,22948
22570,4872,42979
22571,34636,50584
22572,1404,82268
22573,31638,18632
22574,43293,65113
22575,86232,54262
22576,11559,603
22577,9894,84031
22578,70185,55163
22579,98895,44898
22580,59227,64148
22581,1701,82538
22582,21652,43358
22583,48762,28599
22584,99691,38247
22585,92188,33786
22586,90524,52906
22587,70010,58129
22588,50126,83071
22589,94305,3977
22590,43062,40604
22591,41897,42862
22592,100876,75683
22593,54390,69849
22594,56418,38043
22595,49182,21514
22596,32546,53026
22597,90943,32196
22598,51288,67127
22599,33667,60427
22600,40940,83004
22601,28665,6758
22602,92171,57692
22603,74455,63330
22604,90450,26531
22605,27853,10026
22606,78399,95604
22607,53810,45517
22608,72509,7067
22609,20255,32012
22610,22261,93561
22611,53951,84963
22612,50013,97837
22613,10873,37003
22614,40616,66375
22615,25176,44289
22616,10274,558
22617,94603,89487
22618,36349,12860
22619,74880,2712
22620,34935,37701
22621,30428,83972
22622,33273,58675
22623,8019,11250
22624,51729,37699
22625,2861,56387
22626,95857,98484
22627,54810,17372
22628,48304,31595
22629,35865,20641
22630,7312,91510
22631,80889,55183
22632,57982,67237
22633,60254,79943
22634,46985,57716
22635,50027,67011
22636,17542,75634
22637,35329,5248
22638,66731,92102
22639,71508,18366
22640,101218,90672
22641,41432,59104
22642,80338,34113
22643,101282,78238
22644,94027,85561
22645,31157,30140
22646,73487,24585
22647,68832,81982
22648,24438,13121
22649,64642,43430
22650,39146,34340
22651,21447,41918
22652,27341,33034
22653,77398,77144
22654,11541,9150
22655,93357,48371
22656,42811,91553
22657,44196,83535
22658,83338,41491
22659,78317,35174
22660,50530,36548
22661,14736,65150
22662,99257,47485
22663,1267,70091
22664,94398,27915
22665,97778,28210
22666,8668,52939
22667,9406,75182
22668,47670,81006
22669,100126,65996
22670,4973,40961
22671,58235,5847
22672,38805,44426
22673,90485,76682
22674,98027,24968
22675,84691,98229
22676,40477,37140
22677,27455,40163
22678,28305,43958
22679,89724,29815
22680,29344,73032
22681,91701,67802
22682,5487,38653
22683,52031,34896
22684,42603,36804
22685,100258,76389
22686,6068,68936
22687,41459,14745
22688,99244,66376
22689,45230,53438
22690,52050,34330
22691,60224,54611
22692,48260,65590
22693,57580,19489
22694,5415,37292
22695,66096,56745
22696,24182,53020
22697,93720,26192
22698,91533,35116
22699,47080,86147
22700,23124,54405
22701,50534,54812
22702,18010,41145
22703,6318,23929
22704,53178,17868
22705,21492,67915
22706,99316,73154
22707,79537,98147
22708,5029,30259
22709,43264,61895
22710,28455,96916
22711,23227,45460
22712,83938,93509
22713,88589,2746
22714,54405,99449
22715,41026,56191
22716,47294,52242
22717,92280,95425
22718,82200,3507
22719,84135,71389
22720,3473,61527
22721,46826,18181
22722,48143,65551
22723,38156,69501
22724,18738,41157
22725,25862,16366
22726,12850,18024
22727,40066,50684
22728,14371,97713
22729,80722,68237
22730,20252,82249
22731,18310,20275
22732,70785,95168
22733,59815,14662
22734,30206,46168
22735,23507,29384
22736,1383,62782
22737,32889,31283
22738,8044,14805
22739,1318,83694
22740,13688,91356
22741,30521,14503
22742,32523,32733
22743,93965,50880
22744,50443,67069
22745,91265,66423
22746,82790,76314
22747,48762,53950
22748,34791,13891
22749,101121,78495
22750,57333,27507
22751,11831,18989
22752,92545,20675
22753,69178,63504
22754,20279,30370
22755,68012,22211
22756,79159,49592
22757,97015,19158
22758,80581,67125
22759,47418,46662
22760,64617,59250
22761,2239,86820
22762,54772,77853
22763,62046,37781
22764,101583,63862
22765,67841,5301
22766,59196,41759
22767,9624,27575
22768,18143,15150
22769,16832,30539
22770,52000,21080
22771,73804,45986
22772,41414,69881
22773,100474,34932
22774,24752,55408
22775,2368,60878
22776,27678,71264
22777,71321,31728
22778,79331,3330
22779,72535,25687
22780,100302,5161
22781,37369,75491
22782,71323,3655
22783,68749,90817
22784,32016,15860
22785,28110,51870
22786,52279,57798
22787,56384,17410
22788,49354,55021
22789,8539,98084
22790,55790,13788
22791,94256,22774
22792,76172,57289
22793,66285,45295
22794,67223,79349
22795,80453,77671
22796,94617,83432
22797,101383,42502
22798,46178,35835
22799,74951,7473
22800,1659,65610
22801,26761,65427
22802,50287,17079
22803,80074,10451
22804,1333,1914
22805,65646,61864
22806,24015,43174
22807,69713,58924
22808,7854,12996
22809,8462,14302
22810,17316,9207
22811,62394,30599
22812,64631,88413
22813,43687,91452
22814,35846,90510
22815,29166,93947
22816,69600,93015
22817,11269,91857
22818,64318,24278
22819,101587,70245
22820,21661,33943
22821,24495,19724
22822,93014,69333
22823,78326,14435
22824,10755,72132
22825,23107,37312
22826,67148,9315
22827,31273,29650
22828,17088,97343
22829,24346,96499
22830,23048,99201
22831,68396,7487
22832,42137,18020
22833,35942,34732
22834,54492,45883
22835,99281,61402
22836,24554,88795
22837,37451,84574
22838,5359,80884
22839,51484,54498
22840,10817,95200
22841,45474,30322
22842,17411,28682
22843,50870,66111
22844,1063,66886
22845,73218,37600
22846,77942,96907
22847,87863,54749
22848,15937,26656
22849,57615,80075
22850,40999,78664
22851,42663,78253
22852,90132,53658
22853,36651,83185
22854,11728,71654
22855,57726,81663
22856,68403,15360
22857,31461,54006
22858,4187,63092
22859,43963,8454
22860,3900,71191
22861,6791,83944
22862,95273,36735
22863,67277,51780
22864,68124,86649
22865,85816,41336
22866,86356,87436
22867,31556,97115
22868,58120,43260
22869,22439,25143
