Codigo,Nome,Senha,Salario
12692,CLAUDEVINO,2460,2199
12693,CLAUDEVIR,1761,7817
12694,CLAUDI,7403,12668
12695,CLAUDIA,5360,8666
12696,CLAUDIAMARA,7696,2020
12697,CLAUDIAN,3034,4638
12698,CLAUDIANA,4045,12949
12699,CLAUDIANARA,6888,9859
12700,CLAUDIANE,9231,6195
12701,CLAUDIANI,2616,9379
12702,CLAUDIANICE,5584,17492
12703,CLAUDIANNE,3616,14721
12704,CLAUDIANO,7308,13393
12705,CLAUDIANOR,8069,14528
12706,CLAUDIANY,5682,2737
12707,CLAUDIARA,6009,5307
12708,CLAUDIBERTO,5201,4063
12709,CLAUDICE,8788,18885
12710,CLAUDICEA,3701,19839
12711,CLAUDICEIA,2081,9130
12712,CLAUDICELIA,5483,7525
12713,CLAUDICELMA,1118,2333
12714,CLAUDICIO,5037,16052
12715,CLAUDICIR,5509,9040
12716,CLAUDIE,1062,1924
12717,CLAUDIEI,1135,7586
12718,CLAUDIEL,3813,19876
12719,CLAUDIELE,7158,4716
12720,CLAUDIELEN,3243,10458
12721,CLAUDIELI,7263,3190
12722,CLAUDIELLE,6891,1772
12723,CLAUDIELLY,3715,11831
12724,CLAUDIELMA,2328,7224
12725,CLAUDIELSON,4905,2879
12726,CLAUDIELY,6520,7612
12727,CLAUDIENE,3466,19713
12728,CLAUDIENI,9120,5396
12729,CLAUDIENIO,1316,7297
12730,CLAUDIETE,5327,19646
12731,CLAUDIIO,6775,2509
12732,CLAUDIJAN,9410,16773
12733,CLAUDIJANE,8429,9326
12734,CLAUDIJANIO,1166,13291
12735,CLAUDIL,9369,9205
12736,CLAUDILAINE,6180,4446
12737,CLAUDILANDIA,5159,6137
12738,CLAUDILANE,8286,11829
12739,CLAUDILEA,1685,8019
12740,CLAUDILEI,4220,19428
12741,CLAUDILEIA,3353,9907
12742,CLAUDILEIDE,2204,15229
12743,CLAUDILENA,4372,3816
12744,CLAUDILENE,1527,16957
12745,CLAUDILENI,8235,7778
12746,CLAUDILENO,3568,6853
12747,CLAUDILINA,3909,4137
12748,CLAUDILINO,7144,10675
12749,CLAUDILSON,1480,18391
12750,CLAUDILUCIA,8972,9212
12751,CLAUDIMA,9510,10319
12752,CLAUDIMAR,5866,1625
12753,CLAUDIMARA,6938,4893
12754,CLAUDIMARI,7882,18383
12755,CLAUDIMARIA,3755,18002
12756,CLAUDIMARIO,4192,10860
12757,CLAUDIMARY,1631,9066
12758,CLAUDIMEI,3513,9767
12759,CLAUDIMEIA,1696,10739
12760,CLAUDIMEIRE,7911,531
12761,CLAUDIMERE,1068,14024
12762,CLAUDIMI,9445,4441
12763,CLAUDIMILSON,5498,9902
12764,CLAUDIMIR,2245,1291
12765,CLAUDIMIRA,2029,1003
12766,CLAUDIMIRO,6662,1700
12767,CLAUDIMOR,9486,15799
12768,CLAUDIMUNDO,8242,3764
12769,CLAUDINA,2742,10477
12770,CLAUDINALDO,4230,9835
12771,CLAUDINALE,8333,12205
12772,CLAUDINALVA,3117,10366
12773,CLAUDINAR,9062,11126
12774,CLAUDINARA,3767,10451
12775,CLAUDINE,8995,2735
12776,CLAUDINEA,9736,18667
12777,CLAUDINEI,7628,10407
12778,CLAUDINEIA,3235,9834
12779,CLAUDINEIDE,8171,19961
12780,CLAUDINEIRE,7450,11076
12781,CLAUDINEIS,5287,5843
12782,CLAUDINEL,5191,5036
12783,CLAUDINELE,8123,4082
12784,CLAUDINELI,8148,16784
12785,CLAUDINELIO,7352,5544
12786,CLAUDINEO,8640,7474
12787,CLAUDINER,5892,13166
12788,CLAUDINERE,5206,12143
12789,CLAUDINES,5095,9136
12790,CLAUDINET,4926,9950
12791,CLAUDINETE,1993,12706
12792,CLAUDINETI,9199,8731
12793,CLAUDINEU,4321,6010
12794,CLAUDINEUSA,9261,18158
12795,CLAUDINEY,1884,18636
12796,CLAUDINEZ,1001,16671
12797,CLAUDINHO,1744,1742
12798,CLAUDINI,9264,3419
12799,CLAUDINICE,2255,958
12800,CLAUDINIE,8490,9816
12801,CLAUDINIER,2507,4780
12802,CLAUDINILSON,3382,13746
12803,CLAUDINIR,1263,5827
12804,CLAUDINIS,8099,8012
12805,CLAUDINIZ,9507,5845
12806,CLAUDINO,4692,8731
12807,CLAUDINOR,6480,8876
12808,CLAUDINY,9986,8391
12809,CLAUDIO,4378,12655
12810,CLAUDIOCIR,3972,9324
12811,CLAUDIOLINO,9697,953
12812,CLAUDIOMAR,2799,12724
12813,CLAUDIOMARA,5782,17408
12814,CLAUDIOMIR,6146,771
12815,CLAUDIOMIRA,9383,6778
12816,CLAUDIOMIRO,7123,6423
12817,CLAUDIOMOR,9790,16530
12818,CLAUDION,1253,4658
12819,CLAUDIONALDO,1235,7517
12820,CLAUDIONARA,4681,9285
12821,CLAUDIONE,6446,10171
12822,CLAUDIONEI,9396,1581
12823,CLAUDIONEIA,4461,18116
12824,CLAUDIONEIDE,5584,16924
12825,CLAUDIONES,9389,19236
12826,CLAUDIONETE,4187,10362
12827,CLAUDIONEY,7848,8159
12828,CLAUDIONI,4877,1795
12829,CLAUDIONICE,4778,10019
12830,CLAUDIONICIO,8537,12670
12831,CLAUDIONIL,3189,11210
12832,CLAUDIONILDO,1454,7190
12833,CLAUDIONILSON,2797,11050
12834,CLAUDIONIR,2980,15117
12835,CLAUDIONIRA,4547,6577
12836,CLAUDIONISE,1334,11274
12837,CLAUDIONISIO,6504,11985
12838,CLAUDIONOR,4613,14051
12839,CLAUDIONORA,2094,18448
12840,CLAUDIOSMAR,4138,3700
12841,CLAUDIOVALDO,6785,5878
12842,CLAUDIOVAN,1214,9016
12843,CLAUDIOVANE,2994,13164
12844,CLAUDIOVANI,7445,18634
12845,CLAUDIR,7933,7434
12846,CLAUDIRA,3842,5854
12847,CLAUDIRAN,9177,3300
12848,CLAUDIRENE,9035,11634
12849,CLAUDIRLEI,1119,4625
12850,CLAUDIRO,6482,16560
12851,CLAUDIS,5504,19493
12852,CLAUDISEIA,5483,2477
12853,CLAUDISIA,5564,13253
12854,CLAUDISIO,1419,9258
12855,CLAUDISLAINE,9437,13440
12856,CLAUDISLENE,6463,7642
12857,CLAUDISMAR,2543,2918
12858,CLAUDISNEI,8283,9797
12859,CLAUDISON,7330,17605
12860,CLAUDISSEIA,7148,3283
12861,CLAUDISSON,7281,4662
12862,CLAUDISTON,7090,18349
12863,CLAUDISTONE,9073,6266
12864,CLAUDITE,5470,3727
12865,CLAUDITO,6656,7205
12866,CLAUDIUS,8449,18184
12867,CLAUDIVA,3853,10936
12868,CLAUDIVAL,3187,3185
12869,CLAUDIVALDO,2535,16206
12870,CLAUDIVAN,3306,2232
12871,CLAUDIVANA,5295,10834
12872,CLAUDIVANE,5292,9001
12873,CLAUDIVANI,8920,14236
12874,CLAUDIVANIA,1174,2175
12875,CLAUDIVANIO,9776,4708
12876,CLAUDIVINA,9408,11327
12877,CLAUDIVINO,5921,3835
12878,CLAUDIVON,4997,2181
12879,CLAUDIZETE,7080,17543
12880,CLAUDIZIA,5565,14498
12881,CLAUDJA,4844,18244
12882,CLAUDJANE,8300,3971
12883,CLAUDLENE,7346,12830
12884,CLAUDMIR,7410,1371
12885,CLAUDNEI,2153,7029
12886,CLAUDNEIA,1144,12172
12887,CLAUDNEIDE,9962,9661
12888,CLAUDNEY,1892,8959
12889,CLAUDO,4576,12501
12890,CLAUDOALDO,1686,1704
12891,CLAUDOBERTO,5116,17489
12892,CLAUDOIR,1588,12729
12893,CLAUDOMAR,4060,18024
12894,CLAUDOMI,5475,12597
12895,CLAUDOMILSON,6227,9656
12896,CLAUDOMIR,2238,17478
12897,CLAUDOMIRA,4772,14081
12898,CLAUDOMIRO,8784,8775
12899,CLAUDONEI,4312,11074
12900,CLAUDONOR,7362,7190
12901,CLAUDOVINO,9560,4865
12902,CLAUDSON,2009,13513
12903,CLAUDVAN,5578,19059
12904,CLAUDVANIA,7157,10422
12905,CLAUDY,2748,1978
12906,CLAUDYA,3347,16182
12907,CLAUDYANE,2463,3444
12908,CLAUDYNEI,5993,6883
12909,CLAUIR,7599,14110
12910,CLAUMAR,5948,17098
12911,CLAUMIR,8474,15422
12912,CLAUNEI,3678,14092
12913,CLAUNEIDE,8329,19208
12914,CLAUNETE,2713,10097
12915,CLAUNICE,4960,9405
12916,CLAUNICIO,7292,17727
12917,CLAUNIR,7643,12385
12918,CLAURA,2751,6922
12919,CLAUREA,2661,1370
12920,CLAURENICE,9377,9604
12921,CLAURI,7064,16862
12922,CLAURIA,1850,8206
12923,CLAURICE,3653,12742
12924,CLAURICIO,8904,3344
12925,CLAURINDA,5451,10118
12926,CLAURINDO,3038,12571
12927,CLAURIO,1297,12963
12928,CLAURO,1164,14397
12929,CLAUS,9922,15876
12930,CLAUSA,4983,5801
12931,CLAUSE,9338,3626
12932,CLAUSELI,9711,10297
12933,CLAUSEMIR,2944,6240
12934,CLAUSEN,1791,5139
12935,CLAUSETE,6980,16238
12936,CLAUSI,4256,4604
12937,CLAUSIA,2169,9134
12938,CLAUSIANE,4720,18264
12939,CLAUSIDIA,2335,9620
12940,CLAUSILENE,5890,11171
12941,CLAUSINEI,9964,2603
12942,CLAUSIO,6800,6497
12943,CLAUSNER,1985,903
12944,CLAUSO,3664,18301
12945,CLAUSON,3975,11625
12946,CLAUSTON,2613,3825
12947,CLAUTENES,8100,14384
12948,CLAUTENIS,1368,10954
12949,CLAUTER,1981,17996
12950,CLAUTERIO,6476,10293
12951,CLAUTIDES,3040,2368
12952,CLAUTO,8151,16374
12953,CLAUTON,8553,4116
12954,CLAUZA,8203,18530
12955,CLAUZEMIR,5647,6849
12956,CLAUZENIR,7967,19013
12957,CLAUZER,3298,11277
12958,CLAUZETE,6981,4741
12959,CLAUZI,5433,7430
12960,CLAUZIA,1067,19719
12961,CLAUZIO,6423,8784
12962,CLAUZIRA,2983,9216
12963,CLAVER,4299,14796
12964,CLAVIA,6445,10999
12965,CLAVIO,5110,13698
12966,CLAVIR,2682,521
12967,CLAY,1852,2819
12968,CLAYANE,2529,11197
12969,CLAYBER,5589,2179
12970,CLAYBSON,5171,14591
12971,CLAYCE,1872,6003
12972,CLAYDE,6545,7966
12973,CLAYDIANE,4012,3858
12974,CLAYDSON,4516,3050
12975,CLAYLSON,2061,6934
12976,CLAYLTON,4857,11414
12977,CLAYNE,5481,7450
12978,CLAYON,2601,10708
12979,CLAYR,5958,12543
12980,CLAYRE,1544,9862
12981,CLAYRTON,1279,1435
12982,CLAYSE,7933,6312
12983,CLAYSON,4210,16104
12984,CLAYSSON,6477,3069
12985,CLAYTON,9344,17189
12986,CLAYVER,4226,9546
12987,CLEA,9309,19909
12988,CLEACI,8301,13198
12989,CLEACIR,2832,804
12990,CLEALDO,5428,18108
12991,CLEAN,8584,10830
12992,CLEANA,6170,13263
12993,CLEANDERSON,7513,2481
12994,CLEANDO,7462,3271
12995,CLEANDRA,2796,17422
12996,CLEANDRO,3928,3501
12997,CLEANDSON,2648,4377
12998,CLEANE,6683,13740
12999,CLEANES,7133,3708
13000,CLEANGELA,1651,4322
13001,CLEANI,5616,19929
13002,CLEANIA,8125,12671
13003,CLEANIO,8625,5242
13004,CLEANIS,1619,790
13005,CLEANNE,7580,14642
13006,CLEANNY,5334,1647
13007,CLEANO,7420,2603
13008,CLEANTES,8132,17266
13009,CLEANTO,4836,11573
13010,CLEANY,6139,3560
13011,CLEAYTON,6960,17812
13012,CLEB,6691,19717
13013,CLEBE,5618,14823
13014,CLEBEA,7994,13344
13015,CLEBEL,3613,11863
13016,CLEBEN,3660,3183
13017,CLEBENILSON,8082,16705
13018,CLEBENILTON,2270,2715
13019,CLEBEO,9962,10670
13020,CLEBER,1592,18838
13021,CLEBERNILSON,5533,11608
13022,CLEBERSON,2998,16554
13023,CLEBERT,6133,653
13024,CLEBERTE,6863,6096
13025,CLEBERTH,4695,713
13026,CLEBERTO,3537,18098
13027,CLEBERTON,6540,14915
13028,CLEBES,5251,18396
13029,CLEBESOM,7934,13149
13030,CLEBESON,3373,15963
13031,CLEBESSON,8547,13780
13032,CLEBETON,5262,19330
13033,CLEBI,9837,846
13034,CLEBIA,2730,2386
13035,CLEBIANA,2041,17151
13036,CLEBIANE,2492,836
13037,CLEBIANO,5247,7260
13038,CLEBIO,5174,3503
13039,CLEBIS,5913,7557
13040,CLEBISMAR,8424,15708
13041,CLEBISON,8784,1011
13042,CLEBISSON,4592,11691
13043,CLEBSOM,8803,3875
13044,CLEBSON,6745,6540
13045,CLEBSSON,5815,14434
13046,CLEBSTON,4474,19150
13047,CLEBTON,6237,17869
13048,CLEBYSON,5752,13509
13049,CLECI,8943,9716
13050,CLECIA,6159,14369
13051,CLECIANA,4691,11842
13052,CLECIANE,5624,19635
13053,CLECIANI,7003,13570
13054,CLECIANO,9524,10170
13055,CLECIDA,7348,7039
13056,CLECIENE,5106,17268
13057,CLECILDA,9927,6263
13058,CLECILDO,6989,18626
13059,CLECILENE,8929,4831
13060,CLECILMA,4910,4400
13061,CLECIMAR,7186,4442
13062,CLECIMARA,9331,9453
13063,CLECINEIDE,4816,7156
13064,CLECIO,8809,19567
13065,CLECIOMAR,9560,730
13066,CLECIONE,5509,11493
13067,CLECIR,9584,619
13068,CLECIUS,3147,9098
13069,CLECIVALDO,3968,11121
13070,CLECY,4281,903
13071,CLEDA,8240,957
13072,CLEDE,2407,6206
13073,CLEDECIR,5429,8422
13074,CLEDEILSON,7225,14027
13075,CLEDEILTON,8723,17575
13076,CLEDEIR,1776,15872
13077,CLEDEMAR,9552,16374
13078,CLEDEMILSON,9774,15834
13079,CLEDEMILTON,7038,18173
13080,CLEDEMIR,5182,4240
13081,CLEDENICE,5431,14168
13082,CLEDENILCE,3245,5217
13083,CLEDENILDA,1565,15604
13084,CLEDENILDO,5076,19128
13085,CLEDENILSON,6306,4426
13086,CLEDENIR,9440,8865
13087,CLEDENOR,7710,11331
13088,CLEDEON,7831,15569
13089,CLEDER,2870,15451
13090,CLEDERSON,8830,17485
13091,CLEDES,7355,1638
13092,CLEDESON,6456,13476
13093,CLEDEVALDO,6013,11847
13094,CLEDI,3400,1543
13095,CLEDIA,1416,6728
13096,CLEDIANA,9967,15875
13097,CLEDIANE,2703,5182
13098,CLEDIANO,7066,5471
13099,CLEDIENE,9160,2794
13100,CLEDIJA,5750,3459
13101,CLEDIJANE,7848,12860
13102,CLEDILENE,5231,17619
13103,CLEDILMA,4996,17916
13104,CLEDILSON,1428,17970
13105,CLEDIMA,7551,11023
13106,CLEDIMAR,2903,2614
13107,CLEDIMARA,5615,8450
13108,CLEDIMILSON,9165,697
13109,CLEDINA,8128,4762
13110,CLEDINALDA,9518,2517
13111,CLEDINALDO,8512,14576
13112,CLEDINALVA,9277,14949
13113,CLEDINARA,5379,2669
13114,CLEDINEA,2610,2458
13115,CLEDINEI,7538,6425
13116,CLEDINEIA,7247,16822
13117,CLEDINEIDE,7394,18917
13118,CLEDINEY,1333,7233
13119,CLEDINILSON,3173,9623
13120,CLEDIO,8038,4773
13121,CLEDIOMAR,3044,16116
13122,CLEDIONALDO,3829,5116
13123,CLEDIONE,6959,13237
13124,CLEDIONEI,1775,18511
13125,CLEDIONICE,5765,13153
13126,CLEDIONOR,7566,17038
13127,CLEDIR,1574,16290
13128,CLEDIS,4574,12572
13129,CLEDISO,9517,7296
13130,CLEDISOM,6248,8080
13131,CLEDISON,9260,16404
13132,CLEDISSON,4598,3788
13133,CLEDISTON,4806,9579
13134,CLEDITE,1744,8353
13135,CLEDIVALDO,7999,8766
13136,CLEDIVAN,9009,8688
13137,CLEDIVANIA,3040,9348
13138,CLEDJA,8106,10462
13139,CLEDJANE,4605,18328
13140,CLEDMA,9086,13112
13141,CLEDMAR,2385,12174
13142,CLEDMILSON,6310,5586
13143,CLEDNA,6335,12012
13144,CLEDNEI,5494,18975
13145,CLEDOALDO,8215,11393
13146,CLEDON,3008,10677
13147,CLEDSOM,2327,1999
13148,CLEDSON,4345,4942
13149,CLEDSTON,2057,11636
13150,CLEDVALDO,1403,2278
13151,CLEDY,8601,9126
13152,CLEDYSON,3101,17359
13153,CLEENE,7044,1046
13154,CLEFERSON,8005,11648
13155,CLEFESON,4827,14482
13156,CLEFSON,2199,5398
13157,CLEFTON,2029,16822
13158,CLEGIANE,9974,15143
13159,CLEGILSON,7271,12977
13160,CLEGINALDO,7945,17796
13161,CLEGIO,7694,2816
13162,CLEGIVALDO,3295,11597
13163,CLEI,4886,3495
13164,CLEIA,5311,7871
13165,CLEIANA,2374,13483
13166,CLEIANE,5746,11302
13167,CLEIB,9655,17453
13168,CLEIBA,1176,6546
13169,CLEIBE,3398,18374
13170,CLEIBER,1049,6861
13171,CLEIBERSON,2735,16044
13172,CLEIBES,7501,12224
13173,CLEIBESON,7513,11287
13174,CLEIBI,9340,4923
13175,CLEIBIA,8582,14882
13176,CLEIBIANA,6983,2066
13177,CLEIBIANE,4394,5156
13178,CLEIBIO,9060,13844
13179,CLEIBISON,8671,13997
13180,CLEIBSON,6905,13944
13181,CLEIBY,3457,16648
13182,CLEICA,2283,13016
13183,CLEICE,7146,15142
13184,CLEICEANE,1885,2826
13185,CLEICI,7078,12453
13186,CLEICIA,5648,12977
13187,CLEICIANA,5998,12435
13188,CLEICIANE,6866,10204
13189,CLEICIANI,1387,8319
13190,CLEICIANO,4641,5775
13191,CLEICIARA,8867,8828
13192,CLEICIELE,8793,10029
13193,CLEICIELEN,8872,16912
13194,CLEICIELY,9120,8024
13195,CLEICIENE,7350,18436
13196,CLEICILANE,1124,8429
13197,CLEICILENE,5763,7699
13198,CLEICIMAR,5574,1828
13199,CLEICIMARA,8221,11793
13200,CLEICINARA,4144,12382
13201,CLEICIONE,5143,13935
13202,CLEICIVANIA,2129,17528
13203,CLEICO,7011,13674
13204,CLEICON,5121,10649
13205,CLEICY,6858,15636
13206,CLEID,8895,5610
13207,CLEIDA,7969,6692
13208,CLEIDANE,1660,15714
13209,CLEIDE,2987,6274
13210,CLEIDEANA,8369,13598
13211,CLEIDEANE,8997,5803
13212,CLEIDEJANE,7896,14845
13213,CLEIDELEIA,6817,9276
13214,CLEIDELENE,7479,18454
13215,CLEIDELI,2251,10796
13216,CLEIDEMAR,5305,18205
13217,CLEIDEMARA,8593,2224
13218,CLEIDEMILSON,8193,11515
13219,CLEIDEMIR,9724,14160
13220,CLEIDENALDO,6031,9225
13221,CLEIDENALVA,3188,17178
13222,CLEIDENARA,5869,12964
13223,CLEIDENEIA,7123,8700
13224,CLEIDENETE,9703,1871
13225,CLEIDENI,2091,12170
13226,CLEIDENICE,8268,4644
13227,CLEIDENILSON,8602,12007
13228,CLEIDENIR,8116,2363
13229,CLEIDEOMAR,5901,6908
13230,CLEIDEONICE,9005,12217
13231,CLEIDER,8657,3921
13232,CLEIDERMAN,1324,19750
13233,CLEIDERSON,6479,6149
13234,CLEIDES,3366,7831
13235,CLEIDESON,2008,14133
13236,CLEIDETE,8597,557
13237,CLEIDEVAN,1028,921
13238,CLEIDEVANIA,3738,7988
13239,CLEIDI,3680,10102
13240,CLEIDIA,5349,12846
13241,CLEIDIAN,2635,13519
13242,CLEIDIANA,1279,5920
13243,CLEIDIANE,4356,19550
13244,CLEIDIANI,8520,16095
13245,CLEIDIANNE,6024,5434
13246,CLEIDIANO,7484,19525
13247,CLEIDIANY,8157,4652
13248,CLEIDICELMA,4757,18753
13249,CLEIDIEL,8358,3356
13250,CLEIDIELE,4002,3435
13251,CLEIDIELSON,5578,4454
13252,CLEIDIENE,7961,8901
13253,CLEIDIJANE,9012,18888
13254,CLEIDILAINE,3298,19379
13255,CLEIDILANE,1168,7718
13256,CLEIDILEIA,9131,3050
13257,CLEIDILENE,9992,2205
13258,CLEIDILSON,7521,13154
13259,CLEIDIMA,2999,4276
13260,CLEIDIMAR,5949,1892
13261,CLEIDIMARA,4377,1380
13262,CLEIDIMARIA,3802,2869
13263,CLEIDIMILSON,9428,11391
13264,CLEIDINA,4921,9060
13265,CLEIDINALDA,9297,10484
13266,CLEIDINALDO,8311,13955
13267,CLEIDINALVA,4041,15996
13268,CLEIDINAR,2472,16850
13269,CLEIDINARA,9587,1874
13270,CLEIDINEA,3082,2796
13271,CLEIDINEI,1856,16368
13272,CLEIDINEIA,2601,5321
13273,CLEIDINEIDE,5839,15738
13274,CLEIDINETE,9595,513
13275,CLEIDINEY,5019,19342
13276,CLEIDINHA,4680,11370
13277,CLEIDINILSON,2056,7346
13278,CLEIDIOMAR,1723,11210
13279,CLEIDION,2935,7257
13280,CLEIDIONARA,1942,19043
13281,CLEIDIONE,7373,11841
13282,CLEIDIONICE,2552,8726
13283,CLEIDIONOR,8705,18120
13284,CLEIDIR,4315,6314
13285,CLEIDIRENE,1133,10424
13286,CLEIDIS,3803,18857
13287,CLEIDISMAR,7969,5847
13288,CLEIDISON,5973,9085
13289,CLEIDISSON,6357,7315
13290,CLEIDISTONE,8706,11302
13291,CLEIDIVAL,3335,12408
13292,CLEIDIVALDO,1789,5918
13293,CLEIDIVAM,1329,11765
13294,CLEIDIVAN,7619,6444
13295,CLEIDIVANA,6813,13668
13296,CLEIDIVANE,5571,19533
13297,CLEIDIVANI,6171,8464
13298,CLEIDIVANIA,3440,18647
13299,CLEIDJANE,4614,2953
13300,CLEIDMAR,7073,14073
13301,CLEIDMARA,5294,3213
13302,CLEIDMILSON,9193,1602
13303,CLEIDNA,2864,1356
13304,CLEIDNEI,4058,2693
13305,CLEIDNEIA,3386,8939
13306,CLEIDO,6210,3477
13307,CLEIDOMAR,1853,14474
13308,CLEIDON,4406,4054
13309,CLEIDSON,8330,18849
13310,CLEIDVAN,3797,9511
13311,CLEIDY,2696,15423
13312,CLEIGIANE,6320,13120
13313,CLEIGINALDO,2914,16380
13314,CLEIJANE,2224,10195
13315,CLEILA,4726,6695
13316,CLEILANE,4209,17128
13317,CLEILCE,9466,2735
13318,CLEILDA,1976,3363
13319,CLEILDE,8696,6824
13320,CLEILDES,5635,2014
13321,CLEILDO,2533,6043
13322,CLEILDON,8918,9199
13323,CLEILIA,4082,6636
13324,CLEILIANE,4082,6111
13325,CLEILMA,5204,18457
13326,CLEILON,4569,4191
13327,CLEILSA,5886,4837
13328,CLEILSO,9647,17979
13329,CLEILSON,7448,1299
13330,CLEILTO,9594,4536
13331,CLEILTOM,3432,15278
13332,CLEILTON,6535,3609
13333,CLEILZA,2894,19562
13334,CLEIMA,8348,13462
13335,CLEIMAR,6532,7173
13336,CLEIMARA,9315,14565
13337,CLEIMARCIO,4363,2861
13338,CLEIME,1435,5929
13339,CLEIMILSON,8095,11278
13340,CLEIMISON,3451,7409
13341,CLEINA,5555,10256
13342,CLEINALDO,9223,2197
13343,CLEINARA,9366,10356
13344,CLEINE,1640,16454
13345,CLEINER,4497,11080
13346,CLEINICE,4525,17410
13347,CLEINILSON,5910,19674
13348,CLEINILTON,3789,6915
13349,CLEINIR,9288,18823
13350,CLEINO,4092,14194
13351,CLEINTON,4945,18180
13352,CLEIO,8668,14539
13353,CLEIONICE,4184,17240
13354,CLEIR,2110,16044
13355,CLEIRE,5237,9177
13356,CLEIRES,4154,8769
13357,CLEIRI,8241,6657
13358,CLEIRIANE,1596,10041
13359,CLEIRTON,9262,13359
13360,CLEIRY,9775,14103
13361,CLEIS,8702,5555
13362,CLEISA,8638,8475
13363,CLEISAN,8900,19907
13364,CLEISANE,1958,9004
13365,CLEISE,6356,17687
13366,CLEISER,3088,13579
13367,CLEISI,1490,18376
13368,CLEISIANA,3195,17430
13369,CLEISIANE,6570,15328
13370,CLEISIANI,2802,14623
13371,CLEISIELE,5826,12638
13372,CLEISIMAR,4726,1573
13373,CLEISIVAN,8076,13063
13374,CLEISIVANIA,8921,7218
13375,CLEISLA,7535,8108
13376,CLEISMAR,7946,10261
13377,CLEISO,1096,17425
13378,CLEISOM,6741,5193
13379,CLEISON,7963,4123
13380,CLEISSA,9418,13872
13381,CLEISSE,8255,5345
13382,CLEISSI,3784,11900
13383,CLEISSIANE,2576,3879
13384,CLEISSO,7221,17021
13385,CLEISSON,4086,14876
13386,CLEISTON,3873,15910
13387,CLEISY,1862,14616
13388,CLEITA,1484,18075
13389,CLEITE,3397,9027
13390,CLEITIANA,3254,3020
13391,CLEITIANE,7763,9700
13392,CLEITIANO,3858,11277
13393,CLEITIELE,4352,17844
13394,CLEITIENE,3699,4054
13395,CLEITISON,9585,19234
13396,CLEITO,1676,6101
13397,CLEITOM,9321,17465
13398,CLEITOMAR,8649,17936
13399,CLEITON,4663,3416
13400,CLEITOR,9832,16302
13401,CLEITSON,1912,18640
13402,CLEIVA,9198,19828
13403,CLEIVALDO,9628,16430
13404,CLEIVAM,9242,3785
13405,CLEIVAN,9625,5346
13406,CLEIVANE,1800,5074
13407,CLEIVANI,3938,19199
13408,CLEIVANIA,6934,15739
13409,CLEIVE,1582,14370
13410,CLEIVER,7507,2544
13411,CLEIVERSON,2512,15589
13412,CLEIVIA,1651,1287
13413,CLEIVIANE,2359,16809
13414,CLEIVISON,5216,17115
13415,CLEIVISSON,1127,7042
13416,CLEIVITON,1371,13100
13417,CLEIVO,2567,15072
13418,CLEIVON,4099,6970
13419,CLEIVONE,5660,15829
13420,CLEIVSON,4348,14103
13421,CLEIZA,2218,13806
13422,CLEIZE,5543,2927
13423,CLEIZER,3235,12028
13424,CLEIZI,5353,7427
13425,CLEIZIANE,6442,8014
13426,CLEIZY,5849,8282
13427,CLEJANE,2733,17128
13428,CLELBER,9752,3902
13429,CLELCIANE,6441,18485
13430,CLELCIO,7223,3825
13431,CLELDA,7438,10122
13432,CLELI,5799,14739
13433,CLELIA,3791,13411
13434,CLELIANA,4952,10143
13435,CLELIANE,7950,3869
13436,CLELIO,9083,1684
13437,CLELIS,9089,5184
13438,CLELITON,2519,17462
13439,CLELLIA,2716,7219
13440,CLELMA,7596,5141
13441,CLELSO,6188,17327
13442,CLELSON,9262,14054
13443,CLELTON,8474,9224
13444,CLEMAIR,5512,7103
13445,CLEMAR,1274,9602
13446,CLEMARA,6266,13214
13447,CLEMARIA,7851,7959
13448,CLEME,5793,18269
13449,CLEMENCE,1156,16970
13450,CLEMENCIA,1871,4537
13451,CLEMENCIO,2151,7484
13452,CLEMENS,3112,18131
13453,CLEMENSA,2730,13799
13454,CLEMENSON,9503,15707
13455,CLEMENT,1459,13419
13456,CLEMENTE,2358,2574
13457,CLEMENTINA,8284,17536
13458,CLEMENTINO,8387,2625
13459,CLEMER,8105,13731
13460,CLEMERSON,4271,9037
13461,CLEMES,2872,14309
13462,CLEMESON,9168,1630
13463,CLEMESSON,5819,11251
13464,CLEMI,9736,10318
13465,CLEMIA,6891,7163
13466,CLEMICE,8596,8685
13467,CLEMIDES,4847,8395
13468,CLEMIDIA,8030,9381
13469,CLEMILCE,9663,16028
13470,CLEMILDA,9514,8163
13471,CLEMILDE,8116,18543
13472,CLEMILDES,1007,3240
13473,CLEMILDO,9335,13048
13474,CLEMILSA,9526,12214
13475,CLEMILSE,4173,15092
13476,CLEMILSO,2006,18224
13477,CLEMILSOM,3954,8352
13478,CLEMILSON,9632,5475
13479,CLEMILTA,6142,15609
13480,CLEMILTO,3751,17531
13481,CLEMILTOM,2456,16094
13482,CLEMILTON,7804,4674
13483,CLEMIR,8775,12710
13484,CLEMIRA,4568,14973
13485,CLEMIRES,6660,10431
13486,CLEMIRO,9165,6550
13487,CLEMISON,7661,2099
13488,CLEMISSON,1612,10772
13489,CLEMITON,8733,15610
13490,CLEMIUDA,4951,2198
13491,CLEMIVALDO,7197,10987
13492,CLEMON,5734,16702
13493,CLENA,7568,8416
13494,CLENAIDE,3655,3049
13495,CLENAIR,2620,1886
13496,CLENALDO,4478,3127
13497,CLENAR,7808,15439
13498,CLENDA,5234,16706
13499,CLENDERSON,5668,10111
